feed_pressure,feed_molarflow,feed_propane,feed_isobutane,feed_n_hexane,feed_isopentane,feed_n_heptane,rebolier_temp,reflux_ratio,top_pressure,top_molar_flow,top_propane,top_isobutane,top_n_hexane,top_isopentane,top_n_heptane,bottom_molar_flow,bottom_propane,bottom_isobutane,bottom_n_hexane,bottom_isopentane,bottom_n_heptane,cduty,rduty,dwsim_time,solved,data_set_number,data_set
185692,1952.275,0.05,0.1,0.369769,0.390231,0.09,372.7055,2.80482,247689.6,984.505193003237,0.0991500603531272,0.198298870364774,0.00119731704183211,0.701351918567622,1.83367264435598e-06,984.505193003237,7.18933252408932e-10,1.27340116965948e-06,0.744714295092754,0.0737299500940419,0.181554480693101,92581.5205113408,-103057.335030615,0.327676057815552,True,886,regularSobol_Training_0
175311.265,1793.7375,0.05,0.1,0.3358705,0.4241295,0.09,371.66575,1.33738,187816.8,1310.07164512287,0.0684595192414912,0.136919036537114,0.21365726174035,0.580676640126874,0.000287542354171123,1310.07164512287,6.15890367450993e-12,5.28295421377466e-09,0.666900893169447,0.000101284368787923,0.332997817172652,86057.7117102325,-90847.9133265352,0.425653457641602,True,1106,selectiveSobolSampling_Train_XX
213799,2269.8625,0.05,0.1,0.584578,0.175422,0.09,361.7305,2.6632,216956,495.55216482465,0.229023491444352,0.457933152649687,0.00135012268724683,0.311692273123196,9.60095518157466e-07,495.55216482465,2.1427509680874e-08,3.1834825256416e-05,0.747469367681661,0.137362689005358,0.115136087060215,42333.2687454277,-52740.1633985948,0.443574190139771,True,1257,regularSobol_Training_0
203464.5,1569.4625,0.05,0.1,0.553729,0.206271,0.09,356.15375,1.78898,191284,380.550371189702,0.206209482128184,0.412287185546998,0.00241179579087254,0.379089826229943,1.71030400300291e-06,380.550371189702,2.52611465895766e-08,4.22306258937739e-05,0.730196176691178,0.150954659223678,0.118806908198103,25487.0328239244,-31445.5127301048,0.551880836486816,True,1451,regularSobol_Training_0
195254.757,1910.7861875,0.05,0.1,0.454867567,0.305132433,0.09,362.80736025,1.34816654,188917.7304,811.74713143508,0.117695898480455,0.235388804787562,0.00545082069343628,0.641458949070538,5.52696800981514e-06,811.74713143508,1.27549297406558e-09,2.21256173868769e-06,0.786805501889632,0.0567226215931824,0.156469662679953,48121.1129165141,-55126.8638979257,0.715794086456299,True,1754,Testing
220318.5,1662.8,0.05,0.1,0.3174961,0.4425039,0.09,351.645775,1.80888,253249.6,457.072480993685,0.181896465025418,0.363250822826184,0.00109078480162515,0.453759995615558,1.93173121420881e-06,457.072480993685,1.09018703693216e-07,0.000205722423954234,0.437440415890291,0.438236889860308,0.124116862806743,30737.8963332877,-36571.4783589443,0.431879281997681,True,981,regularSobol_Training_0
187429,1922.2375,0.05,0.1,0.3198301,0.4401699,0.09,365.536,1.99098,225176,1021.89233127241,0.0940528382111859,0.18810374964996,0.00148063116055815,0.716360273303151,2.50767514470787e-06,1021.89233127241,9.96933952670491e-10,2.18888176418177e-06,0.681156946826341,0.126693653052816,0.192147210242145,76144.0882120589,-84101.2127706501,0.40429425239563,True,2790,regularSobol_Training_4
200049,1899.85,0.05,0.1,0.590497,0.169503,0.09,351.353675,1.25184,236435.2,196.493125760319,0.479019014677794,0.486946118845836,0.000133103389880618,0.0339017002442506,6.2842238789207e-08,196.493125760319,0.000509908710539467,0.0553632867294586,0.658599256864254,0.185145478478306,0.100382069217441,8971.9423697231,-17505.5594104757,0.651160001754761,True,2467,selectiveSobolSampling_Train_XX
200301.719,1813.26325,0.05,0.1,0.511776157,0.248223843,0.09,359.95694,2.9442011,210267.3176,529.744766979674,0.171144979375316,0.342270271142865,0.00126098649994738,0.485322673124356,1.08985751619385e-06,529.744766979674,4.11453523615822e-09,8.13386756113678e-06,0.722480360806823,0.150366378400177,0.127145122810904,51041.8000626658,-58871.1046892358,0.595137596130371,True,471,Testing
202086.359,1907.3214625,0.05,0.1,0.603459961,0.156540039,0.09,361.6676935,2.97969802,258397.5912,251.75481139314,0.378730038587079,0.618862106784087,5.62165393131433e-06,0.00240223073054253,2.24435930308424e-09,251.75481139314,1.14545020464825e-05,0.0210988988301117,0.695224634614844,0.179979104303402,0.103685907749595,19904.7809612816,-31366.1757015747,0.791853904724121,True,1575,Testing
197433.2955,1815.9212125,0.05,0.1,0.526510207,0.233489793,0.09,369.6404585,1.0115342814,180594.552128,1300.25045217217,0.0698296704840298,0.139659338935589,0.46319905793562,0.326069837990071,0.00124209465468951,1300.25045217217,6.02503452784111e-12,5.13687108209575e-09,0.686147627873281,5.16099160293604e-05,0.313800757067793,80570.9463006104,-82973.3645965018,0.90497899055481,True,1746,Testing
223984.5,1648.875,0.05,0.1,0.339445,0.420555,0.09,364.23,1.30626,257520,741.403001191787,0.11119963306372,0.222380463408152,0.00411873735810822,0.662293027516565,8.13865345436797e-06,741.403001191787,9.1629632376107e-09,1.53801139806018e-05,0.613405957283119,0.22305546355332,0.163523189886617,42176.9439511729,-48375.592268509,0.33730673789978,True,1821,regularSobol_Training_1
179351.95,2467.5375,0.05,0.1,0.360778,0.399222,0.09,365.797,2.08884,240297.6,1154.55194452967,0.106861257192965,0.213717890334891,0.00171693271915437,0.677701211140426,2.70861256453355e-06,1154.55194452967,2.06626566039327e-09,4.07021467268335e-06,0.676512359534139,0.154345951368913,0.16913761681601,88347.6978827512,-100850.711120337,0.465545177459717,True,2426,regularSobol_Training_3
217938.16,2304.871225,0.05,0.1,0.507574084,0.252425916,0.09,372.6967365,1.74213526,186168.65976,1760.76992556509,0.0654506642664158,0.130901327865226,0.472609532364906,0.330421632683821,0.00061684281963122,1760.76992556509,2.64144931696632e-12,2.16572562611335e-09,0.620723107984837,2.34453527162887e-05,0.379253444494079,148211.670850976,-149574.864538383,0.736725330352783,True,2961,regularSobol_Vald_4
207076.993,2329.270225,0.05,0.1,0.460302145,0.299697855,0.09,352.6530875,2.41929808,211983.9928,553.892675148304,0.210263566249893,0.420301069953896,0.000918514620300561,0.368515994282878,8.54893032479735e-07,553.892675148304,3.49523537239126e-08,7.05982203911935e-05,0.603623337707211,0.278227569274406,0.118078459845638,44955.9898657455,-53469.4358218842,0.312845468521118,True,51,Testing
223343,2065.4,0.05,0.1,0.494056,0.265944,0.09,360.184,2.62458,226378.4,572.635998232412,0.180341409526843,0.360630332969548,0.00145504376476014,0.457571805915044,1.40782380545772e-06,572.635998232412,1.13433578553781e-08,2.01567609213526e-05,0.683021596685072,0.192434068222899,0.124524166987751,50165.6410458471,-58146.4148334529,0.32811427116394,True,1773,regularSobol_Vald_0
191146.340065,2398.794266125,0.05,0.1,0.49957977736,0.26042022264,0.09,358.964491265,2.8102451852,221675.765464,635.065449595582,0.188861943329056,0.377669453906905,0.00116789341103827,0.4322996378688,1.07148420107859e-06,635.065449595582,1.04066382013187e-08,1.96204021102785e-05,0.679042835511235,0.198531639153967,0.122405894526049,58219.4920413402,-69918.8536440881,0.269691944122314,True,400244,selectiveSobolSampling_Vald_XX
222986,1522.4125,0.05,0.1,0.41296,0.34704,0.09,351.691425,2.68520000000001,246976.8,236.49948095372,0.321854840244813,0.628186999888653,5.32157374879561e-05,0.0499049011122435,4.30168017963196e-08,236.49948095372,1.65045351329737e-06,0.00285816422263666,0.488900004272435,0.401687783807495,0.106552397243921,17958.0818478829,-24111.1359329778,0.472858667373657,True,1453,regularSobol_Training_0
177994.05075,1634.5785625,0.05,0.1,0.537654307,0.222345693,0.09,374.7115665,1.074922174,202608.1664,1204.24444919055,0.0678673903596087,0.135734778633806,0.493246917265728,0.30178388532836,0.00136702841249749,1204.24444919055,7.88500160674706e-12,5.8515727496341e-09,0.661923684993937,4.63232626824597e-05,0.338029985883923,76918.7976706191,-81410.5084402008,1.12691593170166,True,1700,Testing
217392.5,2375.4,0.05,0.1,0.383323,0.376677,0.09,360.4765,1.6178,210783.2,1048.71233908741,0.113253169737355,0.226499447651625,0.00268496829410317,0.657558835640065,3.5786768517328e-06,1048.71233908741,2.60473851465909e-09,5.45301766941328e-06,0.684207535476374,0.154647161674197,0.161139847227021,68686.4900275983,-75714.9368195315,0.342336177825928,True,1489,selectiveSobolSampling_Train_XX
204828.03,1500.7970625,0.05,0.1,0.435187042,0.324812958,0.09,368.82203625,1.55367642,253297.4928,594.482080577291,0.126227264552608,0.252439518728625,0.00449950460819463,0.616827351394081,6.36071649113413e-06,594.482080577291,6.916122445988e-09,9.85963650105922e-06,0.717689293881813,0.13327102433898,0.149029815226584,37399.2033556029,-45012.6232840754,0.352976560592651,True,143,Testing
202352,1416.8625,0.05,0.1,0.495463,0.264537,0.09,356.107,2.66212,187555.12,448.298922505774,0.1580265288556,0.316040800306908,0.0012905055589092,0.524641115909107,1.04936947654775e-06,448.298922505774,2.46417171800495e-09,5.67825868987113e-06,0.724190366935551,0.144148005812301,0.131655946529287,40708.0919914464,-45443.5610248129,0.324254274368286,True,979,regularSobol_Training_0
208397,2107.6625,0.05,0.1,0.590125,0.169875,0.09,352.199925,2.0537,240996,213.467425529769,0.491715780510843,0.502949395574327,1.17921147704443e-05,0.0053230271418994,4.65816006012979e-09,213.467425529769,0.000220580893499674,0.0545893813940545,0.656628154271798,0.188419281148914,0.100142602291734,12920.0153860641,-22134.1842509079,0.597690105438232,True,40191,selectiveSobolSampling_Train_XX
220924,1355.4675,0.05,0.1,0.563137,0.196863,0.09,365.41525,1.39064,220777.6,381.465988440601,0.17766552450894,0.355268096839463,0.00881395978410593,0.458244427274342,7.99159314846275e-06,381.465988440601,2.06174006804958e-08,2.46963453726412e-05,0.78023664917078,0.0944934211729744,0.125245212693472,22269.7669242914,-28215.5626284018,0.23308539390564,True,789,regularSobol_Training_0
190058.5,2264.7125,0.05,0.1,0.459964,0.300036,0.09,370.854,2.62298,199394.4,1356.13219242053,0.0834989580117003,0.166997912098374,0.248315530048972,0.501003183564762,0.000184416276192227,1356.13219242053,7.44341795633724e-12,5.87331770774893e-09,0.775867064575318,7.56497935070415e-05,0.224057279750414,140457.95768742,-147761.103816535,0.277276754379272,True,588,selectiveSobolSampling_Train_XX
224506.659,1923.933825,0.05,0.1,0.435851071,0.324148929,0.09,350.3059858,1.44944076,254281.6144,263.326657179529,0.364899786645062,0.539800934970361,0.000222463823975039,0.0950766231674806,1.91393121550602e-07,263.326657179529,6.55484507966457e-05,0.0302596590726645,0.504929795410178,0.36047350094946,0.1042714961169,13578.959047492,-20989.134832758,0.6018226146698,True,1725,selectiveSobolSampling_Vald_XX
195267.5,1867.1625,0.05,0.1,0.426211,0.333789,0.09,358.6845,1.48638,253918.4,495.504495875723,0.188409943512562,0.376367027391386,0.0024328567417562,0.432786964686707,3.20766758824598e-06,495.504495875723,1.10028763611903e-07,0.000163813302959567,0.579298704520332,0.298026487451453,0.122510884696491,29399.8110340719,-38953.7222320843,0.278561592102051,True,2328,regularSobol_Training_2
176054.39332,1958.968256,0.05,0.1,0.44900518789,0.31099481211,0.09,367.53846424,1.4724783478,211305.798888,850.678313999017,0.115141540242626,0.230280428123118,0.00477480421661815,0.649797832254119,5.39516351920124e-06,850.678313999017,1.33101721312958e-09,2.03850740571205e-06,0.789978375040041,0.0509433842015081,0.159076200920028,52679.7583691447,-62774.7885186066,1.17253351211548,True,400178,selectiveSobolSampling_Vald_XX
204625.5215,1304.63591125,0.05,0.1,0.427048423,0.332951577,0.09,368.1655005,1.177654064,243791.6688,541.679628175064,0.12042503852083,0.240835975570708,0.00799936753657698,0.630727603775665,1.20145962205896e-05,541.679628175064,7.17415832856723e-09,1.00260353705652e-05,0.724562633952823,0.121538143437061,0.153889189400587,29267.2906042292,-35480.5923727858,0.48712158203125,True,1183,Testing
198191,2363.0625,0.05,0.1,0.376345,0.383655,0.09,356.4925,2.60384,183432.32,1088.22182860392,0.108574484702609,0.21714702264344,0.000916796648583629,0.673360673538194,1.02246717366642e-06,1088.22182860392,5.62579260722461e-10,1.66290824221417e-06,0.6968157655845,0.136358184885515,0.166824386059163,99031.9488777864,-105350.375878018,0.44786262512207,True,1568,regularSobol_Vald_0
217929.141,1798.1244375,0.05,0.1,0.521914384,0.238085616,0.09,353.836955,1.4712682,243940.4328,243.485279615901,0.368938896197329,0.571442229205975,0.000176326046667757,0.0594424380209814,1.1052904733789e-07,243.485279615901,4.82630151382948e-05,0.0261634171384237,0.603628224978972,0.266064445634585,0.104095649232881,12459.0737709158,-20215.6817546967,0.878229141235352,True,641,Testing
179424.55,1670.525,0.05,0.1,0.450106,0.309894,0.09,358.9805,2.0231,256236.8,386.434735141868,0.216145469299816,0.431765306805959,0.00122231969834633,0.350865495997073,1.40819880622252e-06,386.434735141868,1.03434325817378e-07,0.000158390750680085,0.585193268281752,0.2975640185047,0.117084219028541,27232.5971952259,-37215.7803912854,0.303014755249023,True,1146,regularSobol_Training_0
222364,2136.625,0.05,0.1,0.420814,0.339186,0.09,366.75325,1.99056,236579.2,891.690706420704,0.119807513548077,0.239608109497293,0.00249492852536819,0.638086169261154,3.27916810801824e-06,891.690706420704,2.8995967054775e-09,4.96056559888859e-06,0.720437225319007,0.125097188684939,0.154460622530859,66045.0863847196,-74424.3936512225,0.511334419250488,True,1805,regularSobol_Training_1
178183.66705,1912.8625,0.05,0.1,0.554846977,0.205153023,0.09,367.99263725,2.0465046,180456.351928,1243.29155534923,0.0769273502951831,0.15385469878992,0.45313364024518,0.315620382583723,0.000463928085993526,1243.29155534923,3.89296232715428e-12,3.35094091954471e-09,0.743713195977913,3.19131170068731e-05,0.256254887550247,116845.837208641,-121412.439770131,0.328613042831421,True,1244,Testing
190550,2447.8875,0.05,0.1,0.595996,0.164004,0.09,372.25375,2.9056,223841.6,760.711255025268,0.160894653851665,0.321788152769158,0.00481055720360511,0.512503357432207,3.27874336503775e-06,760.711255025268,5.58118414636301e-10,5.21851059956121e-07,0.862548721733615,0.00687318194979358,0.130577573907413,72905.7657218513,-87940.7637191229,5.17762804031372,True,81420,selectiveSobolSampling_Train_XX
192499.0105,2099.0228,0.05,0.1,0.497934091,0.262065909,0.09,362.0827665,2.82323982,188534.1952,785.002938832116,0.133695218186573,0.267388270397352,0.00135047048491997,0.597564932797268,1.10813388710876e-06,785.002938832116,6.20797208242894e-10,1.29520785231195e-06,0.794595970321797,0.0616368839606944,0.14376584988886,75190.4612364962,-83595.056936273,2.63515305519104,True,1958,Testing
218044,1268.2425,0.05,0.1,0.566479,0.193521,0.09,362.0115,1.50228,181912.16,404.507663785446,0.156763711357512,0.313519374496175,0.00855243537278433,0.521158184226847,6.29454668304708e-06,404.507663785446,2.72356395043534e-09,3.77462033655784e-06,0.82776934254343,0.0400806773406953,0.132146202771974,25321.813488601,-29484.1871900578,0.857349872589111,True,2609,regularSobol_Training_3
206889.5,1686,0.05,0.1,0.56725,0.19275,0.09,360.0415,1.89248,217440.8,358.920719700867,0.234870539590371,0.469366605021746,0.00183209673884678,0.293929406523029,1.35212600718327e-06,358.920719700867,7.3012738925242e-08,0.000101425984144844,0.720172439362104,0.165385104814562,0.114340956826451,24087.6896326712,-31992.4985965641,0.425724744796753,True,623,regularSobol_Training_0
216824,1495.0375,0.05,0.1,0.602491,0.157509,0.09,360.6105,1.77774,222840.8,250.55608971382,0.298340816472406,0.593014881972419,0.000558101490584289,0.108085884204176,3.158604141114e-07,250.55608971382,6.16017755932191e-07,0.000739472701867866,0.72368039831005,0.16745954046844,0.108119972501886,14931.3770074601,-22080.6366649103,0.401489734649658,True,1377,regularSobol_Training_0
223687,1941.4125,0.05,0.1,0.595816,0.164184,0.09,359.29825,2.92954,223821.6,293.704387514373,0.330501854859558,0.656083263406325,2.48862700149666e-05,0.0133899851959075,1.02681947738951e-08,293.704387514373,4.73473489322998e-07,0.000878017745893128,0.702015916610593,0.191063071252528,0.106042520917497,23426.3011177654,-32215.9510777753,1.13306665420532,True,221,regularSobol_Training_0
200543.5,1295.3925,0.05,0.1,0.592024,0.167976,0.09,350.973075,2.8577,180154.496,198.106495415574,0.326942357979001,0.651428340034756,3.11437645863874e-05,0.0215981472619428,1.09597141802055e-08,198.106495415574,2.00729686848975e-07,0.000443881120596171,0.698903728320485,0.194403388384832,0.1062488014444,15837.2753722755,-20690.6863627624,0.452576160430908,True,1507,regularSobol_Vald_0
212563,1764.575,0.05,0.1,0.3161728,0.4438272,0.09,364.999,1.71486,223777.6,941.586610344037,0.0937022128507877,0.187402109630736,0.00194529092725035,0.71694699662502,3.38996620615807e-06,941.586610344037,1.23949657779319e-09,2.65231138254406e-06,0.675682628891201,0.131348984323702,0.192965733234217,63735.7797521339,-69414.6585500862,0.285627841949463,True,1225,regularSobol_Training_0
216423.926,2046.420675,0.05,0.1,0.370077559,0.389922441,0.09,352.12393615,1.96713056,243492.5568,494.056364630434,0.207103532300727,0.413413528202434,0.000927682233466173,0.378553983763241,1.27350013163082e-06,494.056364630434,1.38807224319792e-07,0.000252828968459474,0.487563412611017,0.393540572785388,0.118643046827911,34554.3517290859,-42174.9938820542,0.279460906982422,True,1569,selectiveSobolSampling_Vald_XX
191606.5,1419.7,0.05,0.1,0.564751,0.195249,0.09,358.2305,1.58574,199824.8,335.261016931614,0.211730425792043,0.423273050130758,0.00313263364904318,0.361861616427242,2.2740009133667e-06,335.261016931614,3.88528968570995e-08,5.81376863063523e-05,0.738378790562763,0.143739679430406,0.117823353467628,20682.1301565295,-27270.7705009502,0.204199552536011,True,724,regularSobol_Training_0
216817,1829.475,0.05,0.1,0.412687,0.347313,0.09,355.6505,1.0153164,182882.8,762.443252257552,0.119974496627774,0.239936471116745,0.00775617196492899,0.632323603389555,9.256900997779e-06,762.443252257552,4.31398359623036e-09,8.95627198460404e-06,0.702028697770106,0.143659817387601,0.154302524256325,38925.469318907,-42908.2472276803,0.291537523269653,True,2401,regularSobol_Training_3
198392.332,2214.3273375,0.05,0.1,0.323938249,0.436061751,0.09,359.77633,1.49133748,211604.036,1107.53110064615,0.0999668223067694,0.199929167263256,0.00235953952934583,0.697740611322019,3.85957860980121e-06,1107.53110064615,1.93123696963532e-09,4.48418551956642e-06,0.645730472523282,0.174209147478233,0.180055893881729,69103.6623397594,-76248.2640065798,0.282109260559082,True,2976,regularSobol_Vald_4
222568.5,2468.05,0.05,0.1,0.3195298,0.4404702,0.09,368.35275,2.68246,236466.4,1328.10650293574,0.0929161169680528,0.185830893084934,0.000986238605926211,0.7202650464106,1.70493048675066e-06,1328.10650293574,7.25642008172718e-10,1.56362797524769e-06,0.690653260456861,0.114491451085849,0.194853724103672,121318.593161785,-129618.049048383,1.89009070396423,True,64653,selectiveSobolSampling_Train_XX
202110.3015,1652.1963875,0.05,0.1,0.384232018,0.375767982,0.09,374.14689625,1.21723904,212018.6752,1077.75496138992,0.0766499086717262,0.153299807548023,0.193812242357295,0.575915097721968,0.000322943700988313,1077.75496138992,2.43068537394789e-11,1.84265935099219e-08,0.741493609204172,0.000256159257784911,0.258250213087143,66284.2359429211,-71251.2595365938,0.283140659332275,True,1063,Testing
182800,2297.7125,0.05,0.1,0.355717,0.404283,0.09,365.02575,1.30874,206296,1186.32570688981,0.0968415530089158,0.193681178180541,0.00367563069333761,0.705796204591839,5.43352536714987e-06,1186.32570688981,1.05309057771547e-09,2.05993424885716e-06,0.731495917732538,0.0824392748527627,0.18606274642736,68800.0732768182,-78093.3794645091,0.443856000900269,True,2174,regularSobol_Training_2
205574.877,2494.9236875,0.05,0.1,0.372862327,0.387137673,0.09,366.459811,1.148451334,206923.2968,1270.43986726045,0.0981913321441698,0.196380769370771,0.00586805328898744,0.699551249018746,8.59617732646822e-06,1270.43986726045,1.14303994765764e-09,1.9683217145995e-06,0.753630246242536,0.0629989171526826,0.183368867140027,68654.2327640852,-77219.4013993593,0.911257028579712,True,879,Testing
179018.6,2222.5,0.05,0.1,0.53191,0.22809,0.09,353.41175,2.20858,235565.6,293.041757776206,0.379105149872172,0.613613977971856,1.04896416335875e-05,0.00727037786875299,4.64558565804085e-09,293.041757776206,1.62535258655591e-05,0.0219934696540353,0.61269369568448,0.26162758521679,0.103668995918829,18879.0012888799,-31428.5274062359,0.503771543502808,True,1850,regularSobol_Training_1
179364.25,1841.05,0.05,0.1,0.547702,0.212298,0.09,365.5715,2.70842,193148,639.679801738202,0.143904026906021,0.28780661442006,0.00201737272231997,0.56627051775342,1.46819817978114e-06,639.679801738202,4.98953090069994e-10,7.67414435331219e-07,0.838256430843725,0.0238223158978922,0.137920485344994,59134.6293449193,-68574.7656732134,5.89745092391968,True,378,regularSobol_Training_0
220443.5,2234.8125,0.05,0.1,0.369505,0.390495,0.09,358.13925,2.77956,256982.4,723.085212727631,0.154533108851278,0.309013385749853,0.00102655671878422,0.535425361842178,1.58683790635967e-06,723.085212727631,1.26430286557781e-08,2.52957194752732e-05,0.545754589319968,0.321172310381536,0.133047791935992,66362.4686821404,-75151.3598957793,0.488084554672241,True,1237,regularSobol_Training_0
215966.5,1471.1625,0.05,0.1,0.540157,0.219843,0.09,364.6455,1.61486,257025.6,316.051332247637,0.232740303917404,0.464615364124306,0.00250652638504482,0.300135442252524,2.36332072139066e-06,316.051332247637,2.09399052963915e-07,0.000237159152677462,0.687264181727126,0.19787408994894,0.114624359772204,19002.0121964787,-26958.9767388908,0.2523512840271,True,193,selectiveSobolSampling_Train_XX
182214.5,2280.3125,0.05,0.1,0.41233,0.34767,0.09,356.41025,1.128542,238774.4,655.828810130827,0.173849426588463,0.347307764806859,0.00399830085487973,0.474839008398823,5.49935097583712e-06,655.828810130827,9.99816514409809e-08,0.000158088295451806,0.577179726752634,0.296329934240131,0.126332150730132,33829.4902765506,-45275.1140962012,0.425397872924805,True,1214,regularSobol_Training_0
219101.5,2154.25,0.05,0.1,0.553657,0.206343,0.09,369.53225,2.16822,185398.32,1452.22318279645,0.0741707619555508,0.148341522497562,0.470934543060693,0.306079324147521,0.000473848338673614,1452.22318279645,3.52189499382466e-12,2.93111198845615e-09,0.724777912707685,2.6946902651969e-05,0.275195137455029,142181.024642107,-144137.003289279,0.418781518936157,True,2885,regularSobol_Training_4
178206.5,2085.575,0.05,0.1,0.374104,0.385896,0.09,373.34175,1.87448,222988,1108.79964360104,0.094046521719342,0.18809276925619,0.00275772495927389,0.715099440894368,3.54317082518664e-06,1108.79964360104,2.41280169984608e-10,3.11724494522468e-07,0.795642703572238,0.0121962997110644,0.192160684750923,79536.3085474996,-90239.7003071426,0.722223997116089,True,2138,regularSobol_Training_2
186592.5,2371.3625,0.05,0.1,0.464164,0.295836,0.09,358.1045,2.08998,232754.4,629.042753486431,0.188489689422133,0.376836855560884,0.00157256239157939,0.433099220762199,1.67186320523479e-06,629.042753486431,2.97087256331978e-08,5.15156663939723e-05,0.631176852970717,0.246278830879093,0.122492770775071,46636.840570889,-58727.2955756883,0.299790620803833,True,1414,selectiveSobolSampling_Train_XX
182255.184,1935.759425,0.05,0.1,0.488533216,0.271466784,0.09,370.51667825,2.27470038,180035.1348384,1436.79760593748,0.0673636779801585,0.134727355383857,0.431805552982705,0.36573260795566,0.00037080569761891,1436.79760593748,1.93364969154473e-12,1.66382548768241e-09,0.651884733690904,2.13446762221421e-05,0.348093919967114,143202.782134289,-146698.16985137,1.49461436271667,True,88,Testing
200614.5,2453.475,0.05,0.1,0.41461,0.34539,0.09,355.60675,2.94042,256166.4,513.289984600862,0.23899465908923,0.477347675748526,0.00050967486052975,0.283147387927157,6.0237455634182e-07,513.289984600862,9.54117258091043e-08,0.000169941971082455,0.524163237359852,0.361856733398523,0.113809991858816,46116.1400363696,-58324.5069423428,0.412490367889404,True,867,selectiveSobolSampling_Train_XX
180456.5,2037.6875,0.05,0.1,0.595504,0.164496,0.09,365.824,1.82976,229859.2,471.156668917046,0.216242986220354,0.432358381510087,0.00325799997274221,0.348138109248358,2.52304845918344e-06,471.156668917046,3.18766426569938e-08,3.8438559999735e-05,0.77363049902293,0.109262995484831,0.117068035055597,31391.5698646396,-44465.932431869,0.543080568313599,True,1418,selectiveSobolSampling_Train_XX
210581.5145,1761.6791875,0.05,0.1,0.3298980079,0.4301019921,0.09,366.886935,1.10998344,216888.7776,956.726553305927,0.0920680605896068,0.184134034876708,0.00516539920110513,0.718623289098572,9.21623400796754e-06,956.726553305927,1.3634891842018e-09,2.48240208092608e-06,0.715858990284501,0.0871799687325379,0.196958557217391,50570.0529323747,-56320.7221694373,0.701855659484863,True,1691,Testing
201361,1322.47875,0.05,0.1,0.432067,0.327933,0.09,358.387,1.27116,210614.4,481.949020718586,0.137201085649945,0.27436971452456,0.00490402677914443,0.583519273844442,5.89920190834498e-06,481.949020718586,1.02667185106833e-08,1.86308342281708e-05,0.676996797791964,0.181383092129698,0.141601468977391,27259.9815135424,-32159.5459090263,0.481473207473755,True,899,selectiveSobolSampling_Train_XX
220687,2088.4875,0.05,0.1,0.515707,0.244293,0.09,353.1515,1.89158,188008.8,527.682089546995,0.197892519243191,0.395651946847381,0.00188460725862274,0.404569493395502,1.43325530381279e-06,527.682089546995,2.36672899813066e-08,4.50433819403541e-05,0.689421719363456,0.190106210042848,0.120427003544466,36899.2310375907,-42667.1974716003,0.423974514007568,True,1365,regularSobol_Training_0
213480.5,2227.2875,0.05,0.1,0.402865,0.357135,0.09,371.6145,1.42678,212704.8,1129.6741846003,0.0985809680535394,0.197161644505567,0.0074486402104656,0.69680016595068,8.58127974788109e-06,1129.6741846003,2.70595422761378e-10,3.00660272172688e-07,0.809831321887413,0.00754834320663457,0.182620033975085,68891.4538509952,-77227.4385892334,4.83920073509216,True,1833,regularSobol_Training_1
219970.5,1435.6625,0.05,0.1,0.3329644,0.4270356,0.09,351.555625,2.82258,221498.4,518.451200124118,0.138456850720367,0.276889958708383,0.000765770473442183,0.583886272144487,1.14795332080564e-06,518.451200124118,4.99189228106309e-09,1.34304988644851e-05,0.520738774542635,0.338376182890128,0.14087160707648,48987.9410691116,-52769.8671677104,0.224108695983887,True,1765,regularSobol_Vald_0
192823.5,1642.075,0.05,0.1,0.549787,0.210213,0.09,357.36725,2.53304,205584,369.474206520963,0.22221774119593,0.44431018221086,0.00114330100187942,0.332327944085318,8.31506012665329e-07,369.474206520963,2.07423673502038e-08,3.64198880712576e-05,0.709074732955037,0.174759366542071,0.116129459872453,30736.5247423237,-38387.8210912407,0.695156574249268,True,2020,regularSobol_Training_1
183537,2431.55,0.05,0.1,0.525157,0.234843,0.09,364.4745,2.01984,185779.44,906.945445978526,0.134051612180894,0.268101902749538,0.00336422540610214,0.594479713835275,2.54582819104705e-06,906.945445978526,5.28963075123588e-10,7.87248816053036e-07,0.835557214543613,0.020904979836515,0.143537017842093,68786.9760656799,-79868.5284214518,4.48755311965942,True,2574,regularSobol_Training_3
213914,1273.885,0.05,0.1,0.411715,0.348285,0.09,350.339575,1.191834,256648,191.65417759056,0.332076494591926,0.518119692769018,0.000473417052413542,0.149329915840312,4.79746330416139e-07,191.65417759056,4.65728112569463e-05,0.0259544413328987,0.484542501988334,0.383518309052493,0.105938174815018,9088.91836096806,-14418.8262512189,0.251436710357666,True,13417,selectiveSobolSampling_Train_XX
183708,2441.2375,0.05,0.1,0.42166,0.33834,0.09,351.595225,1.95334,228673.6,511.212070552993,0.238768798247713,0.476183169161898,0.00069055634221698,0.284356760573207,7.15674965601958e-07,511.212070552993,1.98579941567155e-07,0.000359148703268176,0.533163536507028,0.352638715022856,0.113838401186906,34736.5022831302,-46434.2966482472,0.527401208877563,True,174,regularSobol_Training_0
187119.397,1586.3749625,0.05,0.1,0.546678475,0.213321525,0.09,352.1726271,2.8018867,203869.488,237.170209343141,0.334433872489168,0.657666841194495,8.91775221779093e-06,0.00789036521193329,3.35218640367038e-09,237.170209343141,7.38639042283543e-07,0.00197043024021275,0.642774885148731,0.249433279764086,0.105820666207928,18357.731433887,-25948.6205284996,1.97625923156738,True,1638,selectiveSobolSampling_Vald_XX
